'''
Please cite this paper
Li, J., Zhang, G., Zhang, S. et al. Seismicity characteristics and interseismic 
locking of the Anninghe Fault, Southwest China: Insights from long-term dense 
seismic array observations. Earth Planets Space 77, 63 (2025). 
https://doi.org/10.1186/s40623-025-02167-z
'''
ot,lat,lon,dep,mag,dt_max,num_sta,ex,ey,ez,rms,evid
2009-01-15T21:10:10.360000Z,29.379588,102.25603,4.56,0.9,289.0,8,243.9,354.8,465.3,0.100,309
2009-01-16T09:04:02.260000Z,29.22194,102.234212,8.49,1.3,167.5,10,149.1,216.3,150.5,0.115,308
2009-01-16T12:21:48.020000Z,29.80037,101.983423,10.29,0.6,249.6,4,415.6,271.1,587.5,0.110,303
2009-01-17T00:16:16.290000Z,29.899736,101.895654,13.1,1.1,127.7,6,266.4,291.0,601.3,0.115,307
2009-01-17T03:14:55.390000Z,30.095721,102.036686,5.45,0.8,288.1,3,201.1,204.0,246.3,0.116,301
2009-01-17T05:19:26.890000Z,29.773899,102.089608,11.27,0.8,229.8,3,283.4,201.0,360.2,0.076,300
2009-01-17T16:20:53.260000Z,27.365072,102.71722,11.4,1.3,202.3,6,224.8,177.0,253.8,0.134,304
2009-01-17T18:16:11.120000Z,29.89236,101.890495,8.09,0.7,142.8,5,270.4,276.9,615.7,0.104,306
2009-01-18T07:19:47.560000Z,28.932922,102.506755,22.07,1.2,128.7,11,216.7,179.7,344.8,0.123,305
2009-01-18T09:13:39.500000Z,29.936269,101.961654,8.8,0.8,202.6,4,184.1,193.6,284.3,0.104,298
2009-01-18T19:08:18.760000Z,28.812472,102.10105,11.45,4.0,101.7,14,517.2,455.6,611.1,0.003,299
2009-01-19T02:08:01.590000Z,29.059017,102.36416,23.2,1.0,315.5,6,143.6,208.1,251.1,0.094,296
2009-01-19T10:20:41.920000Z,28.930788,102.488013,19.2,1.2,138.1,11,208.4,151.0,236.1,0.118,297
2009-01-20T07:19:21.620000Z,29.053208,102.533838,9.07,0.0,246.2,8,241.7,253.8,371.2,0.124,295
2009-01-20T12:08:49.280000Z,29.985468,102.666903,10.35,1.0,147.4,6,438.4,328.2,642.4,0.098,292
2009-01-20T20:19:34.420000Z,28.95104,102.507227,21.19,0.6,276.5,9,271.7,255.5,351.1,0.145,294
2009-01-23T02:13:54.280000Z,29.008962,102.402669,23.6,0.3,277.7,8,358.5,330.1,439.9,0.100,286
2009-01-23T03:23:16.370000Z,29.164256,102.607218,17.23,0.0,260.6,4,639.9,692.5,433.9,0.099,290
2009-01-23T09:21:30.510000Z,27.381441,102.549015,11.49,1.3,189.9,5,317.4,289.0,261.9,0.167,291
2009-01-23T15:01:31.110000Z,29.96166,102.752393,11.38,1.3,246.1,6,373.1,216.5,581.6,0.147,288
2009-01-24T07:01:06.150000Z,29.953599,102.732812,10.63,1.1,343.1,4,420.6,285.1,611.5,0.097,287
2009-01-24T17:19:27.520000Z,29.110297,102.416992,23.26,0.0,334.7,4,200.2,201.0,199.1,0.117,282
2009-01-27T04:20:42.510000Z,29.123592,102.418953,26.44,0.0,311.1,5,198.6,254.8,263.7,0.103,281
2009-01-27T18:21:52.480000Z,29.169322,102.195435,8.74,0.4,167.8,7,210.8,357.3,467.5,0.155,278
2009-01-27T19:09:48.620000Z,29.499139,102.241561,11.18,0.3,329.1,3,301.4,296.3,459.4,0.169,279
2009-01-28T01:16:33.480000Z,28.960657,102.356372,12.04,0.4,206.5,10,349.2,374.7,484.9,0.148,275
2009-01-28T01:22:07.310000Z,27.364429,102.706144,13.23,1.2,256.1,4,233.3,194.9,286.2,0.153,273
2009-01-28T08:12:42.690000Z,27.367383,102.73055,11.87,3.0,115.5,15,233.1,194.7,238.0,0.181,276
2009-01-28T08:20:25.330000Z,29.162215,102.234863,14.33,0.3,326.1,7,265.5,285.5,245.4,0.085,280
2009-01-29T01:17:08.790000Z,27.369859,102.730924,10.44,0.8,238.0,4,304.6,283.8,384.5,0.140,274
2009-01-29T12:15:49.270000Z,27.351064,102.691496,11.37,1.0,196.8,4,278.3,224.8,324.9,0.169,271
2009-01-30T16:08:21.290000Z,30.201054,101.66368,27.1,1.3,75.7,6,88.8,168.4,266.9,0.097,267
2009-01-30T17:19:04.500000Z,29.085541,102.463965,13.14,0.3,333.1,3,247.9,196.3,180.1,0.107,269
2009-01-30T23:16:29.360000Z,29.090967,102.346753,24.8,0.0,322.2,5,167.5,211.5,182.3,0.072,270
2009-01-31T08:16:28.040000Z,29.203414,102.354972,21.69,0.0,322.5,5,267.8,268.4,210.4,0.090,264
2009-01-31T10:20:44.090000Z,29.084239,102.363607,25.56,0.3,284.0,8,228.6,247.5,220.4,0.080,481
2009-01-31T11:12:02.810000Z,29.112506,102.403426,26.85,0.0,304.5,6,182.7,271.2,272.6,0.115,272
2009-01-31T18:11:41.760000Z,27.650618,101.832796,21.5,1.2,90.4,8,303.1,744.5,799.2,0.088,261
2009-01-31T19:05:45.200000Z,29.219786,102.336865,21.46,1.2,321.2,8,261.4,245.9,197.4,0.091,262
2009-02-01T02:14:05.790000Z,27.829118,102.321924,9.77,0.0,144.6,3,233.3,241.2,257.6,0.151,265
2009-02-02T10:14:19.850000Z,29.17238,102.188867,6.54,1.0,335.2,4,194.7,412.8,312.2,0.089,260
2009-02-03T01:06:39.100000Z,30.101764,102.042008,7.69,0.9,239.3,4,351.7,307.3,314.6,0.139,479
2009-02-03T06:15:44.850000Z,29.231956,102.232495,8.2,0.2,169.7,7,193.9,312.6,265.5,0.126,478
2009-02-03T17:00:12.700000Z,29.217798,102.232967,7.89,1.2,177.8,8,108.5,242.6,148.9,0.118,476
2009-02-04T02:17:21.290000Z,29.222947,102.243563,8.7,0.3,336.2,6,148.8,208.5,138.9,0.089,465
2009-02-04T08:09:49.210000Z,29.331439,102.284945,5.61,0.8,301.7,4,111.6,170.4,147.9,0.094,470
2009-02-04T20:20:11.880000Z,29.233742,102.236076,8.29,0.0,325.0,4,216.4,281.2,164.6,0.107,472
2009-02-05T01:06:06.680000Z,29.223507,102.234269,6.97,1.2,153.2,13,166.8,268.7,238.0,0.143,461
2009-02-05T01:10:19.530000Z,29.218555,102.245158,7.94,0.3,340.3,3,199.8,208.2,138.2,0.056,469
2009-02-05T03:17:05.380000Z,29.034115,102.392798,14.66,0.0,325.5,4,735.3,684.1,870.0,0.053,473
2009-02-05T06:06:58.640000Z,29.219399,102.231226,8.62,0.6,341.2,4,113.2,277.7,153.1,0.093,471
2009-02-05T08:03:12.310000Z,29.043679,102.360124,10.53,1.0,206.3,4,255.7,396.5,407.8,0.134,475
2009-02-05T10:06:50.040000Z,29.212535,102.239388,7.23,0.9,175.8,8,145.7,291.2,217.2,0.150,460
2009-02-05T17:02:47.580000Z,29.231278,102.224487,3.1,0.4,182.3,5,205.0,394.2,498.5,0.130,463
2009-02-05T23:22:30.460000Z,27.377812,102.742546,4.53,0.8,207.6,3,399.9,292.6,610.3,0.145,464
2009-02-06T00:11:30.450000Z,29.2244,102.233228,7.78,0.9,179.6,7,135.4,317.5,170.5,0.115,467
2009-02-06T02:04:37.580000Z,29.236369,102.238314,7.07,0.0,336.0,5,242.1,234.1,120.9,0.098,462
2009-02-06T09:13:05.840000Z,29.226613,102.228923,9.28,0.4,333.1,6,188.6,213.9,165.8,0.061,466
2009-02-06T10:10:43.520000Z,29.214795,102.249723,8.29,0.5,340.1,5,152.2,192.0,142.8,0.099,468
2009-02-06T15:13:03.270000Z,29.228839,102.232397,8.49,0.9,180.9,6,109.1,241.3,137.2,0.092,458
2009-02-06T18:23:14.120000Z,29.227726,102.238444,8.81,0.9,168.3,9,192.8,260.1,187.9,0.132,457
2009-02-07T03:07:12.750000Z,29.134155,102.218245,11.1,0.3,343.0,3,266.4,355.6,300.7,0.136,459
2009-02-07T12:13:01.590000Z,29.217261,102.241976,7.83,0.7,340.5,3,196.8,203.1,130.6,0.058,451
2009-02-07T23:10:05.880000Z,29.03315,102.372469,5.93,0.2,193.1,4,281.2,343.9,450.8,0.146,452
2009-02-08T00:07:22.540000Z,28.970217,102.436564,11.8,2.1,136.3,11,246.6,218.9,287.5,0.110,453
2009-02-08T03:02:00.060000Z,29.193481,102.246061,7.98,0.9,170.0,8,163.2,292.9,206.1,0.134,456
2009-02-08T05:01:48.080000Z,29.166549,102.281266,10.51,0.4,180.0,6,123.3,194.7,179.7,0.075,454
2009-02-08T07:22:26.180000Z,29.157629,102.34266,21.83,0.9,281.9,7,131.2,170.5,162.6,0.080,450
2009-02-08T09:00:23.370000Z,29.655884,102.722819,13.18,1.4,319.9,6,608.9,385.5,844.4,0.132,455
2009-02-09T04:14:34.390000Z,29.005579,102.408024,15.55,1.9,149.8,10,244.4,396.0,492.7,0.090,448
2009-02-09T14:15:06.850000Z,30.001176,102.687126,20.69,0.9,151.8,6,176.8,170.4,238.5,0.085,447
2009-02-10T00:05:16.800000Z,29.206429,102.244963,8.13,0.5,340.4,4,125.1,197.2,125.9,0.073,441
2009-02-10T00:05:40.410000Z,29.230416,102.237199,8.13,0.2,338.4,4,213.8,205.5,112.6,0.073,440
2009-02-10T01:13:45.750000Z,29.218254,102.236727,7.84,0.9,166.5,10,162.3,272.0,194.8,0.132,430
2009-02-10T06:04:16.950000Z,29.22277,102.229305,6.77,1.2,157.7,9,148.2,204.1,232.0,0.154,445
2009-02-10T06:04:28.140000Z,29.203402,102.233374,9.0,0.8,346.4,3,109.0,215.6,108.6,0.081,444
2009-02-10T08:06:41.010000Z,29.231946,102.236564,7.45,0.8,337.8,5,229.6,217.7,156.7,0.078,437
2009-02-10T08:23:50.570000Z,29.126225,102.41167,24.86,0.9,174.8,9,166.3,214.0,176.1,0.093,446
2009-02-10T09:04:19.580000Z,29.215094,102.234465,8.6,2.4,105.5,20,133.9,201.5,238.5,0.138,443
2009-02-10T12:05:21.510000Z,29.212636,102.258561,9.53,0.3,339.5,3,133.0,175.4,131.1,0.082,439
2009-02-10T13:08:11.830000Z,29.216817,102.222664,8.16,1.9,154.2,10,124.1,221.2,202.9,0.126,436
2009-02-10T20:13:54.080000Z,29.107837,102.329085,11.3,0.6,284.2,9,168.7,185.7,278.2,0.125,449
2009-02-10T20:17:30.680000Z,29.227055,102.230558,8.54,0.9,168.9,8,128.9,207.0,134.4,0.092,429
2009-02-10T22:05:43.360000Z,29.905609,102.786963,13.06,1.0,143.1,4,581.6,363.0,661.8,0.112,438
2009-02-11T01:06:48.990000Z,29.233563,102.226164,7.19,1.1,182.8,4,115.0,227.1,171.8,0.075,421
2009-02-11T01:08:23.430000Z,29.219836,102.23055,8.97,0.9,178.6,6,129.7,223.8,185.1,0.140,435
2009-02-11T02:08:16.560000Z,29.209458,102.236816,7.18,0.9,175.2,7,137.3,293.4,205.5,0.126,434
2009-02-11T03:18:40.980000Z,29.263418,102.232145,4.83,0.0,328.0,5,251.2,339.6,267.1,0.122,428
2009-02-11T06:11:30.360000Z,29.098682,102.410588,23.79,0.7,255.0,7,184.6,392.1,402.2,0.118,419
2009-02-11T17:16:07.280000Z,29.225106,102.232202,8.55,0.8,179.9,7,131.4,272.0,134.3,0.106,418
2009-02-11T17:19:08.360000Z,29.20693,102.242578,9.63,0.6,340.5,5,157.9,235.0,147.9,0.082,415
2009-02-11T18:11:57.500000Z,29.225503,102.230404,8.0,1.6,152.7,11,116.3,185.0,143.3,0.118,432
2009-02-11T18:12:05.940000Z,29.218099,102.233822,8.6,1.4,154.1,11,128.9,223.9,193.9,0.108,431
2009-02-11T23:00:57.760000Z,29.227574,102.235856,8.33,0.9,168.5,9,99.8,242.8,128.9,0.133,426
2009-02-12T05:00:12.350000Z,29.219511,102.239673,7.9,1.0,177.7,7,232.7,426.7,297.7,0.166,425
2009-02-12T05:06:14.230000Z,29.006905,102.390535,22.79,1.4,298.6,8,314.5,295.0,332.4,0.087,413
2009-02-12T10:11:00.020000Z,29.2217,102.232381,8.35,1.4,179.0,8,157.6,246.0,197.8,0.127,433
2009-02-12T11:20:46.120000Z,29.217,102.236605,9.11,0.5,336.3,6,197.1,245.1,125.3,0.090,427
2009-02-12T20:16:14.640000Z,30.208464,102.05354,9.35,1.8,112.9,6,180.6,171.3,203.5,0.150,411
2009-02-13T02:05:21.580000Z,29.217755,102.232194,9.55,2.6,105.9,13,134.2,194.1,230.1,0.110,423
2009-02-13T04:02:51.850000Z,29.172917,102.15188,10.68,1.5,173.5,6,297.1,529.8,276.0,0.146,424
2009-02-13T04:22:38.320000Z,27.528412,101.860742,13.78,1.9,100.1,7,258.7,297.2,818.0,0.033,414
2009-02-13T05:05:22.430000Z,29.211434,102.236068,8.32,1.3,175.8,8,147.1,292.4,241.0,0.152,422
2009-02-13T08:18:13.830000Z,29.228058,102.248218,11.55,0.6,340.2,4,196.0,237.7,209.4,0.097,416
2009-02-13T13:12:25.270000Z,29.278743,102.756047,6.97,1.1,223.2,5,430.7,592.0,390.3,0.154,410
2009-02-13T16:20:24.080000Z,29.07726,102.575993,20.89,1.0,233.7,9,220.0,178.9,165.8,0.101,408
2009-02-14T07:20:41.630000Z,29.228725,102.238786,9.0,0.2,338.9,4,208.9,210.5,110.2,0.080,404
2009-02-14T10:22:16.220000Z,29.223315,102.246558,9.01,0.5,336.0,7,229.0,226.5,185.7,0.105,403
2009-02-14T16:12:51.200000Z,29.244061,102.224813,5.99,1.0,185.8,4,147.2,251.3,217.0,0.102,409
2009-02-14T17:07:19.840000Z,29.221179,102.23431,7.96,1.4,185.8,8,132.2,263.8,182.3,0.118,406
2009-02-14T19:22:07.360000Z,29.224237,102.230062,8.4,0.6,179.9,7,104.4,243.3,153.1,0.115,402
2009-02-15T05:20:50.600000Z,29.227517,102.23776,9.27,0.7,327.6,5,217.5,258.8,141.1,0.090,399
2009-02-15T10:12:16.930000Z,29.200067,102.246029,8.65,1.4,162.0,10,166.4,293.4,208.6,0.136,405
2009-02-15T21:01:39.360000Z,29.103379,102.345028,20.8,2.0,92.1,12,183.8,307.6,306.9,0.100,407
2009-02-16T06:11:32.330000Z,29.239939,102.222526,7.7,1.1,193.9,6,215.3,476.3,283.8,0.098,397
2009-02-16T14:14:22.310000Z,29.952134,101.922607,13.54,1.7,271.0,3,145.5,133.6,198.6,0.082,400
2009-02-17T06:01:46.230000Z,29.225002,102.2257,7.76,1.5,180.4,8,138.7,212.3,207.2,0.111,401
2009-02-17T07:02:58.840000Z,29.227745,102.231527,7.02,1.2,180.7,5,157.8,315.7,233.8,0.115,392
2009-02-17T08:23:03.300000Z,29.226447,102.220923,9.13,0.7,340.9,5,166.7,216.7,135.2,0.100,393
2009-02-17T11:22:03.680000Z,29.21439,102.234481,8.56,0.8,336.3,6,122.6,208.6,142.9,0.086,398
2009-02-17T15:22:12.530000Z,29.002218,102.486873,21.7,0.5,320.4,4,219.1,183.6,219.1,0.124,390
2009-02-18T03:12:41.930000Z,29.244106,102.225,9.35,1.1,185.8,7,187.2,367.3,301.8,0.109,396
2009-02-18T11:19:07.130000Z,29.540513,101.962988,10.88,1.1,161.5,7,178.3,324.8,366.8,0.107,386
2009-02-19T07:17:19.890000Z,29.558447,102.113721,15.12,0.8,260.1,4,257.5,327.1,590.3,0.168,391
2009-02-19T15:19:30.340000Z,29.018549,102.418327,9.27,1.5,75.2,12,176.5,270.2,346.3,0.090,384
2009-02-19T20:08:50.060000Z,29.372542,102.624984,6.13,1.0,282.2,3,204.7,167.9,248.2,0.081,389
2009-02-20T11:19:45.630000Z,29.227771,102.2243,8.21,0.9,169.6,8,149.4,244.8,180.8,0.129,379
2009-02-20T14:21:42.000000Z,29.236133,102.243156,8.03,0.4,335.5,5,247.6,283.3,176.2,0.115,378
2009-02-21T05:14:07.150000Z,29.543933,102.104362,0.54,1.3,142.3,7,181.1,211.8,496.7,0.145,381
2009-02-21T07:03:02.270000Z,28.971222,102.544743,22.35,0.9,339.8,3,892.5,442.5,506.6,0.093,383
2009-02-21T08:14:20.030000Z,29.264496,102.335636,18.78,1.0,166.2,10,228.5,570.5,249.8,0.105,380
2009-02-21T10:22:16.300000Z,29.09542,102.373698,20.65,0.6,305.9,6,213.7,459.2,467.3,0.093,376
2009-02-22T01:18:20.760000Z,28.988298,102.373372,22.33,0.7,313.5,4,218.9,218.8,242.5,0.075,373
2009-02-22T09:09:47.160000Z,29.357676,102.63951,5.75,0.7,276.9,3,171.8,159.0,123.1,0.102,382
2009-02-22T13:23:29.460000Z,29.200104,102.229183,13.28,0.5,341.4,3,264.3,260.4,217.4,0.127,375
2009-02-22T23:22:22.720000Z,29.22688,102.303963,10.73,0.5,326.4,5,244.6,373.5,394.6,0.128,372
2009-02-23T15:16:58.990000Z,28.994676,102.430607,15.95,1.9,72.6,13,239.8,357.5,370.5,0.175,374
2009-02-23T22:01:00.760000Z,30.290214,101.678068,9.29,1.7,134.3,5,268.3,255.6,570.2,0.175,371
2009-02-24T07:10:15.730000Z,27.632528,101.835067,13.24,1.9,119.1,5,178.8,239.8,446.5,0.170,362
2009-02-24T17:10:06.480000Z,28.285598,101.603475,12.09,1.2,226.3,3,434.0,344.9,601.7,0.084,361
2009-02-25T04:10:31.630000Z,29.322609,102.655957,7.43,0.5,265.0,3,262.2,301.3,230.3,0.134,369
2009-02-25T13:11:19.310000Z,29.601233,102.000968,11.1,1.4,160.7,6,270.3,194.9,413.2,0.144,360
2009-02-26T00:09:49.400000Z,29.609418,102.01097,10.8,1.7,159.9,9,263.6,354.9,447.3,0.133,363
2009-02-26T05:13:27.650000Z,29.023513,102.407227,15.4,1.3,196.3,7,316.6,450.8,591.8,0.171,359
2009-02-27T08:10:27.670000Z,29.105105,102.393481,13.8,1.2,290.2,6,211.4,227.8,245.3,0.099,355
2009-02-27T14:10:43.350000Z,29.054787,102.353687,13.01,0.9,281.3,6,188.0,211.9,220.1,0.073,354
2009-02-28T02:19:04.890000Z,29.047024,102.43265,13.14,0.4,337.4,3,294.5,231.4,282.2,0.048,352
2009-02-28T04:22:11.630000Z,29.221639,102.2309,8.04,1.2,167.7,9,174.7,398.1,220.3,0.144,560
2009-02-28T05:22:17.750000Z,29.208722,102.240609,8.9,2.0,164.2,11,130.1,275.2,183.6,0.105,559
2009-02-28T14:20:05.090000Z,29.077684,102.400081,9.06,1.4,184.8,8,213.2,230.8,303.1,0.111,562
2009-02-28T17:22:02.640000Z,29.215745,102.240828,10.6,1.1,320.3,8,194.4,256.4,235.0,0.119,558
2009-02-28T17:22:48.800000Z,29.209467,102.234701,7.34,0.9,175.4,7,136.2,302.7,210.8,0.104,557
2009-02-28T20:20:14.800000Z,29.192926,102.39401,14.82,1.3,113.1,11,205.4,420.5,395.0,0.099,351
2009-03-01T11:13:34.810000Z,29.283014,102.27312,7.94,1.2,177.0,9,141.7,207.2,145.1,0.083,554
2009-03-01T21:22:04.680000Z,29.198362,102.240487,7.43,1.0,171.9,7,115.4,274.4,226.8,0.126,556
2009-03-02T03:07:07.440000Z,28.871765,102.61617,12.28,1.4,313.1,3,436.8,403.8,671.8,0.057,350
2009-03-02T03:21:23.890000Z,29.6032,101.99091,7.19,1.5,162.3,9,173.5,180.1,392.3,0.115,561
2009-03-02T07:14:12.850000Z,29.172609,102.45131,22.67,0.4,301.0,4,204.8,256.3,155.5,0.068,552
2009-03-03T03:14:01.820000Z,29.22821,102.234733,8.76,0.8,337.2,6,217.8,214.1,127.1,0.098,547
2009-03-03T04:19:16.360000Z,29.137508,102.357544,2.7,1.0,179.8,7,404.1,621.0,924.0,0.107,550
2009-03-03T05:10:06.200000Z,29.28221,102.273885,7.42,0.8,339.4,4,203.6,237.5,201.6,0.092,555
2009-03-04T00:04:48.460000Z,27.601149,101.866276,15.91,1.8,168.2,4,153.4,172.9,279.2,0.144,544
2009-03-04T05:05:00.920000Z,28.994395,102.435937,11.33,1.1,293.3,5,255.0,261.3,267.2,0.119,543
2009-03-04T10:12:42.650000Z,29.186338,102.384692,21.96,0.6,309.0,3,187.5,238.0,154.2,0.098,553
2009-03-04T13:10:12.510000Z,27.941911,102.086548,2.08,1.3,246.4,3,176.7,201.2,295.5,0.090,548
2009-03-04T17:08:29.880000Z,29.378265,102.623014,4.02,0.8,285.7,3,219.1,181.0,201.7,0.069,549
2009-03-04T19:14:53.720000Z,29.057027,102.362687,24.64,0.8,299.9,6,205.4,412.8,438.9,0.114,546
2009-03-04T21:17:12.880000Z,29.451646,102.677173,15.33,0.2,264.3,6,486.3,488.7,443.2,0.121,545
2009-03-04T22:16:10.160000Z,29.441785,102.224487,12.28,1.0,235.1,7,541.8,661.5,696.4,0.156,542
2009-03-05T14:03:26.230000Z,29.056506,102.348494,8.54,0.7,341.2,3,153.9,206.4,250.5,0.050,541
2009-03-09T05:10:43.960000Z,29.210537,102.230688,5.65,1.3,176.1,6,163.8,379.7,294.6,0.120,536
2009-03-10T06:16:12.060000Z,29.180861,102.219198,9.25,0.7,172.7,6,152.9,229.3,241.7,0.103,535
2009-03-10T11:02:24.240000Z,29.162427,102.346672,21.55,1.2,271.1,7,164.0,230.0,193.0,0.095,537
2009-03-12T04:16:47.320000Z,27.760254,102.076546,10.45,2.2,59.2,11,351.2,387.4,564.4,0.000,533
2009-03-14T15:17:39.290000Z,28.939834,102.467936,19.32,0.8,324.4,4,537.9,317.9,372.1,0.134,530
2009-03-15T02:04:47.430000Z,29.580137,102.187427,6.52,1.8,133.1,8,168.7,136.4,247.4,0.108,527
2009-03-15T06:07:55.730000Z,29.028505,102.360335,9.65,1.6,193.6,8,205.6,187.0,202.5,0.117,526
2009-03-15T07:14:29.010000Z,29.162459,102.086572,13.31,1.4,168.1,8,200.6,388.5,450.5,0.086,531
2009-03-16T06:03:51.070000Z,27.385992,101.734212,8.06,1.9,277.9,3,275.6,424.6,425.0,0.093,528
2009-03-16T06:07:04.430000Z,29.002399,102.377816,9.53,1.6,199.4,9,178.0,198.2,178.8,0.093,529
2009-03-16T22:16:05.680000Z,29.458952,102.203866,6.43,0.9,319.5,5,267.6,393.1,607.0,0.130,524
2009-03-17T04:10:00.540000Z,29.469387,102.206323,10.88,1.5,351.3,4,444.1,648.5,676.8,0.138,525
2009-03-17T11:19:04.960000Z,29.185327,102.302669,5.4,0.4,326.0,3,232.6,327.4,259.9,0.105,522
2009-03-19T08:15:48.920000Z,29.804399,101.972738,6.64,2.2,182.4,10,250.0,161.9,403.5,0.114,519
2009-03-19T09:21:54.810000Z,29.459017,102.192497,6.74,1.2,338.1,6,402.5,399.5,720.1,0.114,520
2009-03-19T16:12:15.170000Z,30.199892,102.018091,8.43,1.8,304.7,3,262.2,311.8,352.1,0.103,521
2009-03-21T11:10:49.460000Z,29.205253,102.235465,8.24,0.7,341.0,5,145.0,209.4,140.8,0.085,517
2009-03-21T22:03:02.040000Z,29.217397,102.276237,8.12,0.7,327.2,4,350.7,271.8,597.1,0.115,515
2009-03-22T09:10:23.450000Z,29.224593,102.231413,8.16,1.1,179.8,8,175.8,370.2,202.5,0.087,516
2009-03-23T03:02:41.580000Z,29.575714,102.183976,8.69,2.0,133.4,10,144.5,131.6,217.0,0.089,513
2009-03-23T08:10:26.560000Z,29.392723,102.46425,2.63,0.8,283.9,7,363.4,277.7,385.6,0.131,509
2009-03-23T09:18:31.100000Z,29.946434,101.786393,9.72,2.1,91.7,10,323.9,256.1,341.1,0.088,511
2009-03-23T09:21:46.020000Z,29.231071,102.229248,8.34,1.4,169.8,9,165.0,275.5,190.8,0.127,507
2009-03-23T10:23:18.150000Z,29.224192,102.23549,8.62,1.1,167.8,7,129.6,237.0,137.1,0.113,506
2009-03-24T09:09:08.720000Z,28.954199,102.49353,20.94,2.6,68.5,16,197.6,139.7,199.7,0.111,510
2009-03-24T11:06:09.810000Z,29.205216,102.315462,20.55,0.8,331.5,4,188.1,258.6,146.1,0.094,512
2009-03-24T11:10:44.330000Z,29.010288,102.432463,20.72,2.3,131.6,12,146.1,190.1,296.6,0.118,508
2009-03-25T16:21:59.920000Z,28.953139,102.494165,20.13,1.1,277.0,8,226.2,293.5,358.6,0.141,502
2009-03-26T08:03:41.530000Z,29.986833,102.402515,9.13,1.7,137.7,7,121.4,106.6,326.0,0.115,505
2009-03-27T00:19:06.230000Z,29.117564,102.423177,12.58,1.2,67.6,22,199.4,202.9,324.2,0.127,492
2009-03-27T02:10:31.520000Z,29.349868,102.592814,3.91,0.6,132.6,4,250.9,545.9,384.4,0.103,494
2009-03-27T06:06:40.810000Z,29.283427,102.510156,2.22,0.8,249.6,3,128.3,109.6,121.9,0.031,500
2009-03-27T08:23:35.020000Z,28.248008,101.705542,6.89,1.7,112.5,6,144.3,187.2,582.1,0.142,497
2009-03-27T18:10:09.960000Z,29.337492,102.593734,3.46,0.8,119.7,6,134.6,86.5,103.8,0.089,493
2009-03-28T08:04:52.870000Z,27.314659,102.607642,13.09,1.2,204.5,3,450.6,536.5,483.6,0.145,495
2009-03-28T13:09:45.450000Z,29.384599,102.625968,6.18,0.7,175.0,4,383.4,297.2,398.0,0.112,490
2009-03-28T18:03:07.760000Z,29.035634,102.349967,10.43,1.8,191.9,11,111.9,200.1,194.1,0.112,491
2009-03-29T11:03:51.450000Z,27.334412,102.627547,18.2,1.2,183.8,4,261.5,136.9,179.0,0.156,496
2009-03-29T23:21:42.680000Z,29.033262,102.347493,12.39,1.0,192.3,9,185.2,244.0,297.7,0.104,489
2009-03-30T21:17:42.240000Z,29.129451,102.339486,8.87,1.6,121.1,12,134.5,168.8,257.7,0.107,485
2009-03-31T04:09:20.960000Z,29.367527,102.63916,8.39,1.1,244.7,6,432.1,294.9,370.2,0.113,488
2009-03-31T07:11:09.580000Z,29.460944,102.192456,5.77,1.5,330.1,4,281.1,258.1,432.5,0.121,486
2009-04-01T00:09:58.150000Z,29.378658,102.612573,4.46,1.2,125.6,8,212.6,191.4,240.4,0.098,483
2009-04-01T01:13:54.510000Z,29.482129,102.21241,9.12,1.2,351.9,3,420.9,412.3,553.2,0.101,482
2009-04-02T02:07:55.940000Z,29.04526,102.358529,12.52,1.4,190.2,9,117.8,210.9,259.1,0.099,658
2009-04-04T05:15:15.570000Z,29.226324,102.227157,7.43,1.1,169.0,8,137.4,243.7,212.2,0.114,657
2009-04-04T21:16:45.560000Z,29.224253,102.230176,8.95,0.9,168.3,7,124.4,220.2,175.3,0.123,655
2009-04-04T22:16:20.960000Z,29.21672,102.233162,9.51,0.8,325.6,7,216.3,209.7,132.6,0.089,654
2009-04-05T02:15:20.090000Z,29.246708,102.224943,9.2,0.6,186.5,5,159.5,236.4,192.9,0.137,656
2009-04-05T13:22:26.370000Z,29.225763,102.22946,7.6,0.7,168.7,8,127.2,261.0,154.8,0.123,652
2009-04-06T07:08:06.250000Z,29.024257,102.411418,20.21,0.9,196.3,5,313.6,509.7,573.6,0.171,653
2009-04-06T13:15:55.310000Z,29.226597,102.2111,10.33,1.4,170.5,10,127.9,199.4,170.2,0.110,651
2009-04-06T14:18:31.520000Z,27.409375,102.727824,8.87,1.2,206.7,4,280.2,222.8,366.6,0.141,645
2009-04-07T03:17:19.400000Z,29.221747,102.244434,9.3,0.5,329.0,5,219.8,247.3,185.1,0.102,650
2009-04-07T04:18:10.230000Z,29.22736,102.225309,7.38,0.6,169.4,6,244.8,445.3,312.8,0.135,649
2009-04-07T06:15:22.580000Z,29.202346,102.297176,15.21,0.5,336.7,3,227.5,392.5,272.1,0.096,647
2009-04-07T19:15:43.640000Z,29.226754,102.245671,11.17,0.7,336.4,4,218.5,295.2,268.5,0.057,646
2009-04-08T12:12:48.690000Z,28.314225,102.771802,7.45,2.6,119.2,15,565.2,642.1,636.9,0.053,642
2009-04-09T07:04:01.080000Z,29.336831,102.59633,3.13,0.2,238.3,5,145.4,119.3,191.4,0.058,640
2009-04-09T19:04:21.520000Z,29.338442,102.601164,2.85,0.8,241.7,5,150.3,162.0,136.0,0.118,639
